Race,Age.Group,Year.of.diagnosis,Sex,Count
3,10,31,2,7
3,10,32,0,18
3,10,32,1,10
3,10,32,2,8
3,10,33,0,7
3,10,33,1,4
3,10,33,2,3
3,10,34,0,14
3,10,34,1,7
3,10,34,2,7
3,10,35,0,26
3,10,35,1,13
3,10,35,2,13
3,10,36,0,14
3,10,36,1,8
3,10,36,2,6
3,10,37,0,15
3,10,37,1,8
3,10,37,2,7
3,10,38,0,13
3,10,38,1,6
3,10,38,2,7
3,10,39,0,15
3,10,39,1,10
3,10,39,2,5
3,10,40,0,12
3,10,40,1,6
3,10,40,2,6
3,10,41,0,14
3,10,41,1,9
3,10,41,2,5
3,10,42,0,15
3,10,42,1,11
3,10,42,2,4
3,10,43,0,22
3,10,43,1,12
3,10,43,2,10
3,10,44,0,12
3,10,44,1,6
3,10,44,2,6
3,10,45,0,15
3,10,45,1,7
3,10,45,2,8
3,11,0,0,510
3,11,0,1,283
3,11,0,2,227
3,11,1,0,4
3,11,1,1,1
3,11,1,2,3
3,11,2,0,4
3,11,2,1,0
3,11,2,2,4
3,11,3,0,5
3,11,3,1,3
3,11,3,2,2
3,11,4,0,5
3,11,4,1,2
3,11,4,2,3
3,11,5,0,7
3,11,5,1,4
3,11,5,2,3
3,11,6,0,10
3,11,6,1,8
3,11,6,2,2
3,11,7,0,4
3,11,7,1,2
3,11,7,2,2
3,11,8,0,7
3,11,8,1,4
3,11,8,2,3
3,11,9,0,6
3,11,9,1,3
3,11,9,2,3
3,11,10,0,5
3,11,10,1,4
3,11,10,2,1
3,11,11,0,5
3,11,11,1,3
3,11,11,2,2
3,11,12,0,1
3,11,12,1,1
3,11,12,2,0
3,11,13,0,4
3,11,13,1,0
3,11,13,2,4
3,11,14,0,3
3,11,14,1,3
3,11,14,2,0
3,11,15,0,5
3,11,15,1,4
3,11,15,2,1
3,11,16,0,4
3,11,16,1,1
3,11,16,2,3
3,11,17,0,7
3,11,17,1,5
3,11,17,2,2
3,11,18,0,5
3,11,18,1,1
3,11,18,2,4
3,11,19,0,6
3,11,19,1,2
3,11,19,2,4
3,11,20,0,7
3,11,20,1,3
3,11,20,2,4
3,11,21,0,3
3,11,21,1,0
3,11,21,2,3
3,11,22,0,9
3,11,22,1,4
3,11,22,2,5
3,11,23,0,14
3,11,23,1,10
3,11,23,2,4
3,11,24,0,17
3,11,24,1,5
3,11,24,2,12
3,11,25,0,10
3,11,25,1,6
3,11,25,2,4
3,11,26,0,18
3,11,26,1,11
3,11,26,2,7
3,11,27,0,12
3,11,27,1,7
3,11,27,2,5
3,11,28,0,17
3,11,28,1,9
3,11,28,2,8
3,11,29,0,14
3,11,29,1,7
3,11,29,2,7
3,11,30,0,14
3,11,30,1,8
3,11,30,2,6
3,11,31,0,17
3,11,31,1,10
3,11,31,2,7
3,11,32,0,10
3,11,32,1,3
3,11,32,2,7
3,11,33,0,12
3,11,33,1,5
3,11,33,2,7
3,11,34,0,20
3,11,34,1,10
3,11,34,2,10
3,11,35,0,23
3,11,35,1,15
3,11,35,2,8
3,11,36,0,11
3,11,36,1,3
3,11,36,2,8
3,11,37,0,15
3,11,37,1,10
3,11,37,2,5
3,11,38,0,15
3,11,38,1,11
3,11,38,2,4
3,11,39,0,24
3,11,39,1,16
3,11,39,2,8
3,11,40,0,23
3,11,40,1,18
3,11,40,2,5
3,11,41,0,23
3,11,41,1,14
3,11,41,2,9
3,11,42,0,19
3,11,42,1,11
3,11,42,2,8
3,11,43,0,22
3,11,43,1,11
3,11,43,2,11
3,11,44,0,19
3,11,44,1,13
3,11,44,2,6
3,11,45,0,25
3,11,45,1,12
3,11,45,2,13
3,12,0,0,623
3,12,0,1,358
3,12,0,2,265
3,12,1,0,3
3,12,1,1,3
3,12,1,2,0
3,12,2,0,6
3,12,2,1,3
3,12,2,2,3
3,12,3,0,4
3,12,3,1,2
3,12,3,2,2
3,12,4,0,3
3,12,4,1,3
3,12,4,2,0
3,12,5,0,3
3,12,5,1,2
3,12,5,2,1
3,12,6,0,3
3,12,6,1,2
3,12,6,2,1
3,12,7,0,8
3,12,7,1,5
3,12,7,2,3
3,12,8,0,7
3,12,8,1,3
3,12,8,2,4
3,12,9,0,14
3,12,9,1,9
3,12,9,2,5
3,12,10,0,9
3,12,10,1,8
3,12,10,2,1
3,12,11,0,9
3,12,11,1,4
3,12,11,2,5
3,12,12,0,9
3,12,12,1,5
3,12,12,2,4
3,12,13,0,10
3,12,13,1,5
3,12,13,2,5
3,12,14,0,7
3,12,14,1,5
3,12,14,2,2
3,12,15,0,11
3,12,15,1,6
3,12,15,2,5
3,12,16,0,6
3,12,16,1,5
3,12,16,2,1
3,12,17,0,10
3,12,17,1,6
3,12,17,2,4
3,12,18,0,9
3,12,18,1,4
3,12,18,2,5
3,12,19,0,9
3,12,19,1,5
3,12,19,2,4
3,12,20,0,10
3,12,20,1,5
3,12,20,2,5
3,12,21,0,6
3,12,21,1,2
3,12,21,2,4
3,12,22,0,9
3,12,22,1,6
3,12,22,2,3
3,12,23,0,12
3,12,23,1,9
3,12,23,2,3
3,12,24,0,16
3,12,24,1,8
3,12,24,2,8
3,12,25,0,14
3,12,25,1,7
3,12,25,2,7
3,12,26,0,15
3,12,26,1,8
3,12,26,2,7
3,12,27,0,14
3,12,27,1,8
3,12,27,2,6
3,12,28,0,16
3,12,28,1,7
3,12,28,2,9
3,12,29,0,12
3,12,29,1,7
3,12,29,2,5
3,12,30,0,19
3,12,30,1,11
3,12,30,2,8
3,12,31,0,20
3,12,31,1,10
3,12,31,2,10
3,12,32,0,17
3,12,32,1,10
3,12,32,2,7
3,12,33,0,17
3,12,33,1,10
3,12,33,2,7
3,12,34,0,19
3,12,34,1,12
3,12,34,2,7
3,12,35,0,11
3,12,35,1,6
3,12,35,2,5
3,12,36,0,19
3,12,36,1,9
3,12,36,2,10
3,12,37,0,22
3,12,37,1,12
3,12,37,2,10
3,12,38,0,21
3,12,38,1,11
3,12,38,2,10
3,12,39,0,31
3,12,39,1,18
3,12,39,2,13
3,12,40,0,28
3,12,40,1,14
3,12,40,2,14
3,12,41,0,23
3,12,41,1,15
3,12,41,2,8
3,12,42,0,31
3,12,42,1,16
3,12,42,2,15
3,12,43,0,22
3,12,43,1,12
3,12,43,2,10
3,12,44,0,26
3,12,44,1,17
3,12,44,2,9
3,12,45,0,33
3,12,45,1,23
3,12,45,2,10
3,13,0,0,717
3,13,0,1,409
3,13,0,2,308
3,13,1,0,2
3,13,1,1,1
3,13,1,2,1
3,13,2,0,10
3,13,2,1,6
3,13,2,2,4
3,13,3,0,4
3,13,3,1,3
3,13,3,2,1
3,13,4,0,1
3,13,4,1,1
3,13,4,2,0
3,13,5,0,5
3,13,5,1,5
3,13,5,2,0
3,13,6,0,3
3,13,6,1,2
3,13,6,2,1
3,13,7,0,1
3,13,7,1,1
3,13,7,2,0
3,13,8,0,6
3,13,8,1,3
3,13,8,2,3
3,13,9,0,7
3,13,9,1,6
3,13,9,2,1
3,13,10,0,10
3,13,10,1,7
3,13,10,2,3
3,13,11,0,8
3,13,11,1,3
3,13,11,2,5
3,13,12,0,7
3,13,12,1,5
3,13,12,2,2
3,13,13,0,14
3,13,13,1,8
3,13,13,2,6
3,13,14,0,12
3,13,14,1,7
3,13,14,2,5
3,13,15,0,13
3,13,15,1,8
3,13,15,2,5
3,13,16,0,6
3,13,16,1,4
3,13,16,2,2
3,13,17,0,14
3,13,17,1,8
3,13,17,2,6
3,13,18,0,11
3,13,18,1,8
3,13,18,2,3
3,13,19,0,16
3,13,19,1,7
3,13,19,2,9
3,13,20,0,15
3,13,20,1,10
3,13,20,2,5
3,13,21,0,9
3,13,21,1,3
3,13,21,2,6
3,13,22,0,18
3,13,22,1,13
3,13,22,2,5
3,13,23,0,7
3,13,23,1,6
3,13,23,2,1
3,13,24,0,15
3,13,24,1,8
3,13,24,2,7
3,13,25,0,16
3,13,25,1,8
3,13,25,2,8
3,13,26,0,22
3,13,26,1,13
3,13,26,2,9
3,13,27,0,17
3,13,27,1,14
3,13,27,2,3
3,13,28,0,16
3,13,28,1,7
3,13,28,2,9
3,13,29,0,18
3,13,29,1,12
3,13,29,2,6
3,13,30,0,19
3,13,30,1,9
3,13,30,2,10
3,13,31,0,14
3,13,31,1,3
3,13,31,2,11
3,13,32,0,15
3,13,32,1,7
3,13,32,2,8
3,13,33,0,16
3,13,33,1,13
3,13,33,2,3
3,13,34,0,23
3,13,34,1,16
3,13,34,2,7
3,13,35,0,33
3,13,35,1,15
3,13,35,2,18
3,13,36,0,24
3,13,36,1,15
3,13,36,2,9
3,13,37,0,25
3,13,37,1,14
3,13,37,2,11
3,13,38,0,26
3,13,38,1,13
3,13,38,2,13
3,13,39,0,34
3,13,39,1,15
3,13,39,2,19
3,13,40,0,31
3,13,40,1,13
3,13,40,2,18
3,13,41,0,29
3,13,41,1,16
3,13,41,2,13
3,13,42,0,25
3,13,42,1,18
3,13,42,2,7
3,13,43,0,31
3,13,43,1,19
3,13,43,2,12
3,13,44,0,39
3,13,44,1,21
3,13,44,2,18
3,13,45,0,30
3,13,45,1,15
3,13,45,2,15
3,14,0,0,777
3,14,0,1,479
3,14,0,2,298
3,14,1,0,4
3,14,1,1,1
3,14,1,2,3
3,14,2,0,4
3,14,2,1,3
3,14,2,2,1
3,14,3,0,5
3,14,3,1,4
3,14,3,2,1
3,14,4,0,1
3,14,4,1,1
3,14,4,2,0
3,14,5,0,2
3,14,5,1,2
3,14,5,2,0
3,14,6,0,12
3,14,6,1,8
3,14,6,2,4
3,14,7,0,14
3,14,7,1,11
3,14,7,2,3
3,14,8,0,11
3,14,8,1,10
3,14,8,2,1
3,14,9,0,9
3,14,9,1,5
3,14,9,2,4
3,14,10,0,5
3,14,10,1,2
3,14,10,2,3
3,14,11,0,11
3,14,11,1,9
3,14,11,2,2
3,14,12,0,10
3,14,12,1,4
3,14,12,2,6
3,14,13,0,10
3,14,13,1,6
3,14,13,2,4
3,14,14,0,9
3,14,14,1,5
3,14,14,2,4
3,14,15,0,12
3,14,15,1,8
3,14,15,2,4
3,14,16,0,11
3,14,16,1,9
3,14,16,2,2
3,14,17,0,10
3,14,17,1,6
3,14,17,2,4
3,14,18,0,14
3,14,18,1,7
3,14,18,2,7
3,14,19,0,13
3,14,19,1,5
3,14,19,2,8
3,14,20,0,9
3,14,20,1,6
3,14,20,2,3
3,14,21,0,14
3,14,21,1,8
3,14,21,2,6
3,14,22,0,27
3,14,22,1,16
3,14,22,2,11
3,14,23,0,15
3,14,23,1,7
3,14,23,2,8
3,14,24,0,11
3,14,24,1,7
3,14,24,2,4
3,14,25,0,8
3,14,25,1,5
3,14,25,2,3
3,14,26,0,15
3,14,26,1,8
3,14,26,2,7
3,14,27,0,18
3,14,27,1,15
3,14,27,2,3
3,14,28,0,19
3,14,28,1,15
3,14,28,2,4
3,14,29,0,20
3,14,29,1,8
3,14,29,2,12
3,14,30,0,21
3,14,30,1,15
3,14,30,2,6
3,14,31,0,14
3,14,31,1,6
3,14,31,2,8
3,14,32,0,15
3,14,32,1,10
3,14,32,2,5
3,14,33,0,29
3,14,33,1,14
3,14,33,2,15
3,14,34,0,20
3,14,34,1,15
3,14,34,2,5
3,14,35,0,21
3,14,35,1,8
3,14,35,2,13
3,14,36,0,32
3,14,36,1,20
3,14,36,2,12
3,14,37,0,26
3,14,37,1,16
3,14,37,2,10
3,14,38,0,30
3,14,38,1,20
3,14,38,2,10
3,14,39,0,28
3,14,39,1,15
3,14,39,2,13
3,14,40,0,26
3,14,40,1,21
3,14,40,2,5
3,14,41,0,35
3,14,41,1,20
3,14,41,2,15
3,14,42,0,34
3,14,42,1,23
3,14,42,2,11
3,14,43,0,39
3,14,43,1,26
3,14,43,2,13
3,14,44,0,36
3,14,44,1,22
3,14,44,2,14
3,14,45,0,48
3,14,45,1,27
3,14,45,2,21
3,15,0,0,849
3,15,0,1,508
3,15,0,2,341
3,15,1,0,7
3,15,1,1,2
3,15,1,2,5
3,15,2,0,9
3,15,2,1,7
3,15,2,2,2
3,15,3,0,8
3,15,3,1,3
3,15,3,2,5
3,15,4,0,3
3,15,4,1,1
3,15,4,2,2
3,15,5,0,10
3,15,5,1,7
3,15,5,2,3
3,15,6,0,3
3,15,6,1,3
3,15,6,2,0
3,15,7,0,1
3,15,7,1,1
3,15,7,2,0
3,15,8,0,9
3,15,8,1,8
3,15,8,2,1
3,15,9,0,7
3,15,9,1,4
3,15,9,2,3
3,15,10,0,5
3,15,10,1,3
3,15,10,2,2
3,15,11,0,11
3,15,11,1,7
3,15,11,2,4
3,15,12,0,7
3,15,12,1,4
3,15,12,2,3
3,15,13,0,13
3,15,13,1,5
3,15,13,2,8
3,15,14,0,11
3,15,14,1,4
3,15,14,2,7
3,15,15,0,7
3,15,15,1,6
3,15,15,2,1
3,15,16,0,8
3,15,16,1,3
3,15,16,2,5
3,15,17,0,13
3,15,17,1,6
3,15,17,2,7
3,15,18,0,14
3,15,18,1,10
3,15,18,2,4
3,15,19,0,11
3,15,19,1,6
3,15,19,2,5
3,15,20,0,14
3,15,20,1,11
3,15,20,2,3
3,15,21,0,17
3,15,21,1,13
3,15,21,2,4
3,15,22,0,21
3,15,22,1,13
3,15,22,2,8
3,15,23,0,21
3,15,23,1,17
3,15,23,2,4
3,15,24,0,21
3,15,24,1,15
3,15,24,2,6
3,15,25,0,17
3,15,25,1,11
3,15,25,2,6
3,15,26,0,17
3,15,26,1,11
3,15,26,2,6
3,15,27,0,17
3,15,27,1,7
3,15,27,2,10
3,15,28,0,15
3,15,28,1,7
3,15,28,2,8
3,15,29,0,25
3,15,29,1,14
3,15,29,2,11
3,15,30,0,24
3,15,30,1,11
3,15,30,2,13
3,15,31,0,21
3,15,31,1,14
3,15,31,2,7
3,15,32,0,14
3,15,32,1,7
3,15,32,2,7
3,15,33,0,24
3,15,33,1,13
3,15,33,2,11
3,15,34,0,27
3,15,34,1,11
3,15,34,2,16
3,15,35,0,26
3,15,35,1,11
3,15,35,2,15
3,15,36,0,29
3,15,36,1,14
3,15,36,2,15
3,15,37,0,31
3,15,37,1,23
3,15,37,2,8
3,15,38,0,47
3,15,38,1,29
3,15,38,2,18
3,15,39,0,28
3,15,39,1,11
3,15,39,2,17
3,15,40,0,45
3,15,40,1,35
3,15,40,2,10
3,15,41,0,32
3,15,41,1,20
3,15,41,2,12
3,15,42,0,41
3,15,42,1,32
3,15,42,2,9
3,15,43,0,43
3,15,43,1,21
3,15,43,2,22
3,15,44,0,35
3,15,44,1,23
3,15,44,2,12
3,15,45,0,40
3,15,45,1,24
3,15,45,2,16
3,16,0,0,794
3,16,0,1,481
3,16,0,2,313
3,16,1,0,6
3,16,1,1,5
3,16,1,2,1
3,16,2,0,1
3,16,2,1,1
3,16,2,2,0
3,16,3,0,8
3,16,3,1,5
3,16,3,2,3
3,16,4,0,3
3,16,4,1,2
3,16,4,2,1
3,16,5,0,1
3,16,5,1,0
3,16,5,2,1
3,16,6,0,7
3,16,6,1,3
3,16,6,2,4
3,16,7,0,5
3,16,7,1,3
3,16,7,2,2
3,16,8,0,8
3,16,8,1,3
3,16,8,2,5
3,16,9,0,8
3,16,9,1,4
3,16,9,2,4
3,16,10,0,8
3,16,10,1,5
3,16,10,2,3
3,16,11,0,14
3,16,11,1,12
3,16,11,2,2
3,16,12,0,12
3,16,12,1,10
3,16,12,2,2
3,16,13,0,9
3,16,13,1,8
3,16,13,2,1
3,16,14,0,12
3,16,14,1,11
3,16,14,2,1
3,16,15,0,13
3,16,15,1,10
3,16,15,2,3
3,16,16,0,6
3,16,16,1,6
3,16,16,2,0
3,16,17,0,14
3,16,17,1,9
3,16,17,2,5
3,16,18,0,11
3,16,18,1,5
3,16,18,2,6
3,16,19,0,12
3,16,19,1,7
3,16,19,2,5
3,16,20,0,15
3,16,20,1,6
3,16,20,2,9
3,16,21,0,18
3,16,21,1,10
3,16,21,2,8
3,16,22,0,17
3,16,22,1,11
3,16,22,2,6
3,16,23,0,9
3,16,23,1,4
3,16,23,2,5
3,16,24,0,17
3,16,24,1,10
3,16,24,2,7
3,16,25,0,14
3,16,25,1,5
3,16,25,2,9
3,16,26,0,27
3,16,26,1,17
3,16,26,2,10
3,16,27,0,15
3,16,27,1,13
3,16,27,2,2
3,16,28,0,34
3,16,28,1,22
3,16,28,2,12
3,16,29,0,24
3,16,29,1,8
3,16,29,2,16
3,16,30,0,25
3,16,30,1,20
3,16,30,2,5
3,16,31,0,22
3,16,31,1,12
3,16,31,2,10
3,16,32,0,26
3,16,32,1,16
3,16,32,2,10
3,16,33,0,21
3,16,33,1,10
3,16,33,2,11
3,16,34,0,24
3,16,34,1,10
3,16,34,2,14
3,16,35,0,17
3,16,35,1,9
3,16,35,2,8
3,16,36,0,23
3,16,36,1,17
3,16,36,2,6
3,16,37,0,35
3,16,37,1,17
3,16,37,2,18
3,16,38,0,21
3,16,38,1,10
3,16,38,2,11
3,16,39,0,21
3,16,39,1,12
3,16,39,2,9
3,16,40,0,39
3,16,40,1,23
3,16,40,2,16
3,16,41,0,28
3,16,41,1,17
3,16,41,2,11
3,16,42,0,35
3,16,42,1,25
3,16,42,2,10
3,16,43,0,44
3,16,43,1,34
3,16,43,2,10
3,16,44,0,32
3,16,44,1,20
3,16,44,2,12
3,16,45,0,33
3,16,45,1,14
3,16,45,2,19
3,17,0,0,599
3,17,0,1,346
3,17,0,2,253
3,17,1,0,4
3,17,1,1,2
3,17,1,2,2
3,17,2,0,3
3,17,2,1,3
3,17,2,2,0
3,17,3,0,3
3,17,3,1,1
3,17,3,2,2
3,17,4,0,2
3,17,4,1,1
3,17,4,2,1
3,17,5,0,2
3,17,5,1,0
3,17,5,2,2
3,17,6,0,1
3,17,6,1,1
3,17,6,2,0
3,17,7,0,4
3,17,7,1,3
3,17,7,2,1
3,17,8,0,8
3,17,8,1,4
3,17,8,2,4
3,17,9,0,6
3,17,9,1,5
3,17,9,2,1
3,17,10,0,2
3,17,10,1,1
3,17,10,2,1
3,17,11,0,5
3,17,11,1,2
3,17,11,2,3
3,17,12,0,6
3,17,12,1,5
3,17,12,2,1
3,17,13,0,7
3,17,13,1,5
3,17,13,2,2
3,17,14,0,3
3,17,14,1,1
3,17,14,2,2
3,17,15,0,6
3,17,15,1,4
3,17,15,2,2
3,17,16,0,4
3,17,16,1,3
3,17,16,2,1
3,17,17,0,14
3,17,17,1,9
3,17,17,2,5
3,17,18,0,7
3,17,18,1,3
3,17,18,2,4
3,17,19,0,12
3,17,19,1,6
3,17,19,2,6
3,17,20,0,12
3,17,20,1,7
3,17,20,2,5
3,17,21,0,7
3,17,21,1,5
3,17,21,2,2
3,17,22,0,9
3,17,22,1,5
3,17,22,2,4
3,17,23,0,8
3,17,23,1,5
3,17,23,2,3
3,17,24,0,13
3,17,24,1,7
3,17,24,2,6
3,17,25,0,16
3,17,25,1,10
3,17,25,2,6
3,17,26,0,14
3,17,26,1,10
3,17,26,2,4
3,17,27,0,21
3,17,27,1,15
3,17,27,2,6
3,17,28,0,13
3,17,28,1,11
3,17,28,2,2
3,17,29,0,14
3,17,29,1,6
3,17,29,2,8
3,17,30,0,26
3,17,30,1,13
3,17,30,2,13
3,17,31,0,14
3,17,31,1,7
3,17,31,2,7
3,17,32,0,21
3,17,32,1,10
3,17,32,2,11
3,17,33,0,17
3,17,33,1,9
3,17,33,2,8
3,17,34,0,14
3,17,34,1,9
3,17,34,2,5
3,17,35,0,28
3,17,35,1,15
3,17,35,2,13
3,17,36,0,18
3,17,36,1,9
3,17,36,2,9
3,17,37,0,31
3,17,37,1,15
3,17,37,2,16
3,17,38,0,31
3,17,38,1,20
3,17,38,2,11
3,17,39,0,26
3,17,39,1,18
3,17,39,2,8
3,17,40,0,24
3,17,40,1,13
3,17,40,2,11
3,17,41,0,29
3,17,41,1,12
3,17,41,2,17
3,17,42,0,20
3,17,42,1,9
3,17,42,2,11
3,17,43,0,20
3,17,43,1,15
3,17,43,2,5
3,17,44,0,24
3,17,44,1,12
3,17,44,2,12
3,17,45,0,30
3,17,45,1,20
3,17,45,2,10
3,18,0,0,641
3,18,0,1,342
3,18,0,2,299
3,18,1,0,5
3,18,1,1,2
3,18,1,2,3
3,18,2,0,4
3,18,2,1,2
3,18,2,2,2
3,18,3,0,2
3,18,3,1,1
3,18,3,2,1
3,18,4,0,0
3,18,4,1,0
3,18,4,2,0
3,18,5,0,2
3,18,5,1,2
3,18,5,2,0
3,18,6,0,4
3,18,6,1,3
3,18,6,2,1
3,18,7,0,4
3,18,7,1,2
3,18,7,2,2
3,18,8,0,7
3,18,8,1,5
3,18,8,2,2
3,18,9,0,6
3,18,9,1,4
3,18,9,2,2
3,18,10,0,5
3,18,10,1,3
3,18,10,2,2
3,18,11,0,2
3,18,11,1,2
3,18,11,2,0
3,18,12,0,5
3,18,12,1,2
3,18,12,2,3
3,18,13,0,1
3,18,13,1,0
3,18,13,2,1
3,18,14,0,9
3,18,14,1,6
3,18,14,2,3
3,18,15,0,10
3,18,15,1,4
3,18,15,2,6
3,18,16,0,6
3,18,16,1,3
3,18,16,2,3
3,18,17,0,3
3,18,17,1,3
3,18,17,2,0
3,18,18,0,5
3,18,18,1,0
3,18,18,2,5
3,18,19,0,8
3,18,19,1,5
3,18,19,2,3
3,18,20,0,10
3,18,20,1,5
3,18,20,2,5
3,18,21,0,14
3,18,21,1,6
3,18,21,2,8
3,18,22,0,8
3,18,22,1,4
3,18,22,2,4
3,18,23,0,14
3,18,23,1,7
3,18,23,2,7
3,18,24,0,13
3,18,24,1,8
3,18,24,2,5
3,18,25,0,20
3,18,25,1,14
3,18,25,2,6
3,18,26,0,12
3,18,26,1,6
3,18,26,2,6
3,18,27,0,10
3,18,27,1,6
3,18,27,2,4
3,18,28,0,10
3,18,28,1,4
3,18,28,2,6
3,18,29,0,15
3,18,29,1,7
3,18,29,2,8
3,18,30,0,20
3,18,30,1,12
3,18,30,2,8
3,18,31,0,14
3,18,31,1,6
3,18,31,2,8
3,18,32,0,23
3,18,32,1,10
3,18,32,2,13
3,18,33,0,23
3,18,33,1,11
3,18,33,2,12
3,18,34,0,29
3,18,34,1,15
3,18,34,2,14
3,18,35,0,19
3,18,35,1,10
3,18,35,2,9
3,18,36,0,27
3,18,36,1,17
3,18,36,2,10
3,18,37,0,28
3,18,37,1,14
3,18,37,2,14
3,18,38,0,28
3,18,38,1,12
3,18,38,2,16
3,18,39,0,22
3,18,39,1,14
3,18,39,2,8
3,18,40,0,40
3,18,40,1,25
3,18,40,2,15
3,18,41,0,29
3,18,41,1,16
3,18,41,2,13
3,18,42,0,29
3,18,42,1,15
3,18,42,2,14
3,18,43,0,32
3,18,43,1,15
3,18,43,2,17
3,18,44,0,30
3,18,44,1,16
3,18,44,2,14
3,18,45,0,34
3,18,45,1,18
3,18,45,2,16
3,19,0,0,0
3,19,0,1,0
3,19,0,2,0
3,19,1,0,0
3,19,1,1,0
3,19,1,2,0
3,19,2,0,0
3,19,2,1,0
3,19,2,2,0
3,19,3,0,0
3,19,3,1,0
3,19,3,2,0
3,19,4,0,0
3,19,4,1,0
3,19,4,2,0
3,19,5,0,0
3,19,5,1,0
3,19,5,2,0
3,19,6,0,0
3,19,6,1,0
3,19,6,2,0
3,19,7,0,0
3,19,7,1,0
3,19,7,2,0
3,19,8,0,0
3,19,8,1,0
3,19,8,2,0
3,19,9,0,0
3,19,9,1,0
3,19,9,2,0
3,19,10,0,0
3,19,10,1,0
3,19,10,2,0
3,19,11,0,0
3,19,11,1,0
3,19,11,2,0
3,19,12,0,0
3,19,12,1,0
3,19,12,2,0
3,19,13,0,0
3,19,13,1,0
3,19,13,2,0
3,19,14,0,0
3,19,14,1,0
3,19,14,2,0
3,19,15,0,0
3,19,15,1,0
3,19,15,2,0
3,19,16,0,0
3,19,16,1,0
3,19,16,2,0
3,19,17,0,0
3,19,17,1,0
3,19,17,2,0
3,19,18,0,0
3,19,18,1,0
3,19,18,2,0
3,19,19,0,0
3,19,19,1,0
3,19,19,2,0
3,19,20,0,0
3,19,20,1,0
3,19,20,2,0
3,19,21,0,0
3,19,21,1,0
3,19,21,2,0
3,19,22,0,0
3,19,22,1,0
3,19,22,2,0
3,19,23,0,0
3,19,23,1,0
3,19,23,2,0
3,19,24,0,0
3,19,24,1,0
3,19,24,2,0
3,19,25,0,0
3,19,25,1,0
3,19,25,2,0
3,19,26,0,0
3,19,26,1,0
3,19,26,2,0
3,19,27,0,0
3,19,27,1,0
3,19,27,2,0
3,19,28,0,0
3,19,28,1,0
3,19,28,2,0
3,19,29,0,0
3,19,29,1,0
3,19,29,2,0
3,19,30,0,0
3,19,30,1,0
3,19,30,2,0
3,19,31,0,0
3,19,31,1,0
3,19,31,2,0
3,19,32,0,0
3,19,32,1,0
3,19,32,2,0
3,19,33,0,0
3,19,33,1,0
3,19,33,2,0
3,19,34,0,0
3,19,34,1,0
3,19,34,2,0
3,19,35,0,0
3,19,35,1,0
3,19,35,2,0
3,19,36,0,0
3,19,36,1,0
3,19,36,2,0
3,19,37,0,0
3,19,37,1,0
3,19,37,2,0
3,19,38,0,0
3,19,38,1,0
3,19,38,2,0
3,19,39,0,0
3,19,39,1,0
3,19,39,2,0
3,19,40,0,0
3,19,40,1,0
3,19,40,2,0
3,19,41,0,0
3,19,41,1,0
3,19,41,2,0
3,19,42,0,0
3,19,42,1,0
3,19,42,2,0
3,19,43,0,0
3,19,43,1,0
3,19,43,2,0
3,19,44,0,0
3,19,44,1,0
3,19,44,2,0
3,19,45,0,0
3,19,45,1,0
3,19,45,2,0
4,0,0,0,6
4,0,0,1,4
4,0,0,2,2
4,0,1,0,0
4,0,1,1,0
4,0,1,2,0
4,0,2,0,0
4,0,2,1,0
4,0,2,2,0
4,0,3,0,0
4,0,3,1,0
4,0,3,2,0
4,0,4,0,0
4,0,4,1,0
4,0,4,2,0
4,0,5,0,0
4,0,5,1,0
4,0,5,2,0
4,0,6,0,0
4,0,6,1,0
4,0,6,2,0
4,0,7,0,0
4,0,7,1,0
4,0,7,2,0
4,0,8,0,0
4,0,8,1,0
4,0,8,2,0
4,0,9,0,1
4,0,9,1,0
4,0,9,2,1
4,0,10,0,0
4,0,10,1,0
4,0,10,2,0
4,0,11,0,0
4,0,11,1,0
4,0,11,2,0
4,0,12,0,0
4,0,12,1,0
4,0,12,2,0
4,0,13,0,0
4,0,13,1,0
4,0,13,2,0
4,0,14,0,0
4,0,14,1,0
4,0,14,2,0
4,0,15,0,0
4,0,15,1,0
4,0,15,2,0
4,0,16,0,0
4,0,16,1,0
4,0,16,2,0
4,0,17,0,0
4,0,17,1,0
4,0,17,2,0
4,0,18,0,0
4,0,18,1,0
4,0,18,2,0
4,0,19,0,0
4,0,19,1,0
4,0,19,2,0
4,0,20,0,0
4,0,20,1,0
4,0,20,2,0
4,0,21,0,0
4,0,21,1,0
4,0,21,2,0
4,0,22,0,1
4,0,22,1,1
4,0,22,2,0
4,0,23,0,0
4,0,23,1,0
4,0,23,2,0
4,0,24,0,0
4,0,24,1,0
4,0,24,2,0
4,0,25,0,0
4,0,25,1,0
4,0,25,2,0
4,0,26,0,0
4,0,26,1,0
4,0,26,2,0
4,0,27,0,0
4,0,27,1,0
4,0,27,2,0
4,0,28,0,0
4,0,28,1,0
4,0,28,2,0
4,0,29,0,0
4,0,29,1,0
4,0,29,2,0
4,0,30,0,0
4,0,30,1,0
4,0,30,2,0
4,0,31,0,0
4,0,31,1,0
4,0,31,2,0
4,0,32,0,0
4,0,32,1,0
4,0,32,2,0
4,0,33,0,0
4,0,33,1,0
4,0,33,2,0
4,0,34,0,0
4,0,34,1,0
4,0,34,2,0
4,0,35,0,1
4,0,35,1,1
4,0,35,2,0
4,0,36,0,0
4,0,36,1,0
4,0,36,2,0
4,0,37,0,0
